CA,06079,San Luis Obispo County,62548,78264,145148,-15716,0.4309256758618789,0.5392013668807011,-0.10827569101882217
CA,06081,San Mateo County,76411,242423,329735,-166012,0.2317345747342563,0.7352055438458156,-0.5034709691115593
CA,06083,Santa Barbara County,63971,112714,182308,-48743,0.3508951883625513,0.6182614037782215,-0.2673662154156702
CA,06085,Santa Clara County,210672,510337,749744,-299665,0.28099191190593054,0.6806816726776073,-0.3996897607716767
CA,06087,Santa Cruz County,27212,97931,130098,-70719,0.20916539839198142,0.7527479284846808,-0.5435825300926993
CA,06089,Shasta County,51450,23755,77115,27695,0.6671853724956234,0.30804642417169165,0.35913894832393173
CA,06091,Sierra County,1065,641,1752,424,0.6078767123287672,0.3658675799086758,0.24200913242009137
CA,06093,Siskiyou County,12456,8329,21484,4127,0.5797803016198101,0.38768385775460806,0.19209644386520203
CA,06095,Solano County,70320,113950,189759,-43630,0.3705753086810112,0.6004985270790846,-0.2299232183980734
CA,06097,Sonoma County,61339,176193,245698,-114854,0.24965201181938804,0.7171120644042687,-0.46746005258488066
CA,06099,Stanislaus County,104684,83711,193423,20973,0.5412179523634728,0.4327872073124706,0.1084307450510022
CA,06101,Sutter County,24739,12745,38416,11994,0.6439764681382757,0.3317628071636818,0.3122136609745939
CA,06103,Tehama County,17711,7192,25499,10519,0.6945762578924664,0.28205027648143066,0.4125259814110357
CA,06105,Trinity County,2976,2447,5640,529,0.5276595744680851,0.43386524822695033,0.09379432624113476
CA,06107,Tulare County,81706,53128,138026,28578,0.5919609348963238,0.3849129874081695,0.20704794748815436
CA,06109,Tuolumne County,17197,10903,28791,6294,0.597304713278455,0.378694730992324,0.21860998228613104
CA,06111,Ventura County,157977,216297,385470,-58320,0.409829558720523,0.5611253794069577,-0.1512958206864347
CA,06113,Yolo County,26671,57445,87264,-30774,0.3056357719105244,0.6582897873120646,-0.3526540154015402
CA,06115,Yuba County,17187,10077,28065,7110,0.6123997862105826,0.3590593265633351,0.25334045964724744
CO,08001,Adams County,103011,124050,233315,-21039,0.44151040438891626,0.5316846323639715,-0.0901742279750552
CO,08003,Alamosa County,4057,3244,7519,813,0.5395664317063439,0.43144035111052004,0.10812608059582385
CO,08005,Arapahoe County,125287,190692,325391,-65405,0.3850352345332231,0.5860395647083048,-0.20100433017508168
CO,08007,Archuleta County,5218,3904,9355,1314,0.5577765900587921,0.41731694281133086,0.14045964724746124
CO,08009,Baca County,1686,275,2004,1411,0.8413173652694611,0.1372255489021956,0.7040918163672655
CO,08011,Bent County,1496,645,2189,851,0.6834170854271356,0.29465509365006853,0.3887619917770671
CO,08013,Boulder County,40709,149922,195867,-109213,0.20784001388697432,0.7654275605385287,-0.5575875466515543
CO,08014,Broomfield County,16071,29426,46817,-13355,0.34327274280709996,0.6285323707200376,-0.2852596279129377
CO,08015,Chaffee County,6033,7990,14413,-1957,0.41858044820648027,0.5543606466384514,-0.13578019843197114
CO,08017,Cheyenne County,930,108,1055,822,0.8815165876777251,0.1023696682464455,0.7791469194312797
CO,08019,Clear Creek County,2452,3464,6101,-1012,0.40190132765120473,0.5677757744632027,-0.16587444681199798
CO,08021,Conejos County,2358,1627,4104,731,0.5745614035087719,0.39644249512670565,0.1781189083820663
CO,08023,Costilla County,850,1155,2080,-305,0.40865384615384615,0.5552884615384616,-0.14663461538461542
CO,08025,Crowley County,1231,422,1706,809,0.7215709261430246,0.2473622508792497,0.47420867526377497
CO,08027,Custer County,2583,1188,3867,1395,0.6679596586501164,0.30721489526764933,0.3607447633824671
CO,08029,Delta County,12948,6029,19475,6919,0.6648523748395379,0.3095763799743261,0.3552759948652118
CO,08031,Denver County,74763,278627,363066,-203864,0.2059212374609575,0.7674279607564465,-0.561506723295489
CO,08033,Dolores County,1076,325,1419,751,0.7582804792107117,0.22903453136011276,0.529245947850599
